row	col	cor	p	abs
Enterococcus_innesii	Faecalibacterium_longum	-0.100661	0.0	0.100661
Roseburia_inulinivorans	Faecalibacterium_longum	0.163238	0.0	0.163238
Marseillibacter_massiliensis	Faecalibacterium_longum	0.120397	0.0	0.120397
Dorea_longicatena	Faecalibacterium_longum	0.107043	0.012	0.107043
Clostridium_porci	Faecalibacterium_longum	0.128748	0.0	0.128748
Lactobacillus_rogosae	Faecalibacterium_longum	0.103177	0.024	0.103177
Holdemanella_porci	Faecalibacterium_longum	0.114166	0.0	0.114166
Vescimonas_fastidiosa	Ruminococcus_champanellensis	0.209052	0.0	0.209052
Dialister_invisus	Ruminococcus_champanellensis	-0.105787	0.0	0.105787
Fusicatenibacter_saccharivorans	Ruminococcus_champanellensis	0.12515	0.012	0.12515
Congzhengia_minquanensis	Ruminococcus_champanellensis	0.157307	0.0	0.157307
Bifidobacterium_longum	Ruminococcus_champanellensis	-0.11374	0.0	0.11374
Morganella_morganii	Ruminococcus_champanellensis	-0.11114	0.0	0.11114
Waltera_intestinalis	Ruminococcus_champanellensis	0.187154	0.0	0.187154
Lachnospira_eligens	Ruminococcus_champanellensis	0.210531	0.0	0.210531
Eubacterium_coprostanoligenes	Ruminococcus_champanellensis	0.169132	0.0	0.169132
Blautia_caecimuris	Ruminococcus_champanellensis	-0.141424	0.0	0.141424
Flavonifractor_plautii	Ruminococcus_champanellensis	-0.111844	0.0	0.111844
Solibaculum_mannosilyticum	Ruminococcus_champanellensis	-0.10532	0.0	0.10532
Ruminococcus_gnavus	Ruminococcus_champanellensis	-0.130709	0.0	0.130709
Guopingia_tenuis	Ruminococcus_champanellensis	0.122707	0.0	0.122707
Enterocloster_bolteae	Ruminococcus_champanellensis	-0.179653	0.0	0.179653
Marseillibacter_massiliensis	Ruminococcus_champanellensis	0.119265	0.0	0.119265
Ruminococcoides_bili	Ruminococcus_champanellensis	0.145075	0.0	0.145075
Blautia_obeum	Ruminococcus_champanellensis	0.11438	0.0	0.11438
Bilophila_wadsworthia	Ruminococcus_champanellensis	-0.133848	0.0	0.133848
Bacteroides_humanifaecis	Ruminococcus_champanellensis	-0.121941	0.0	0.121941
Gehongia_tenuis	Ruminococcus_champanellensis	0.167185	0.0	0.167185
Sporobacter_termitidis	Ruminococcus_champanellensis	0.126294	0.0	0.126294
Frisingicoccus_caecimuris	Ruminococcus_champanellensis	-0.131871	0.0	0.131871
Fusicatenibacter_saccharivorans	Blautia_faecis	0.18874	0.0	0.18874
Anaerostipes_hadrus	Blautia_faecis	0.14297	0.0	0.14297
Lachnospira_eligens	Blautia_faecis	0.15056	0.0	0.15056
Bifidobacterium_miconisargentati	Blautia_faecis	-0.130098	0.0	0.130098
Blautia_caecimuris	Blautia_faecis	-0.100275	0.0	0.100275
Veillonella_dispar	Blautia_faecis	-0.106289	0.0	0.106289
Parasutterella_excrementihominis	Blautia_faecis	-0.116602	0.0	0.116602
Pseudoxanthomonas_mexicana	Blautia_faecis	-0.121797	0.0	0.121797
Coprococcus_phoceensis	Blautia_faecis	-0.119399	0.0	0.119399
Ruminococcus_gnavus	Blautia_faecis	-0.134102	0.0	0.134102
Acinetobacter_johnsonii	Blautia_faecis	-0.140723	0.0	0.140723
Dialister_invisus	Vescimonas_fastidiosa	-0.153636	0.0	0.153636
Congzhengia_minquanensis	Vescimonas_fastidiosa	0.218304	0.0	0.218304
Bifidobacterium_longum	Vescimonas_fastidiosa	-0.105839	0.0	0.105839
Waltera_intestinalis	Vescimonas_fastidiosa	0.100333	0.012	0.100333
Lachnospira_eligens	Vescimonas_fastidiosa	0.18486	0.0	0.18486
Bifidobacterium_miconisargentati	Vescimonas_fastidiosa	-0.132469	0.0	0.132469
Eubacterium_coprostanoligenes	Vescimonas_fastidiosa	0.149206	0.0	0.149206
Enterococcus_innesii	Vescimonas_fastidiosa	-0.122486	0.0	0.122486
Blautia_caecimuris	Vescimonas_fastidiosa	-0.170985	0.0	0.170985
Parasutterella_excrementihominis	Vescimonas_fastidiosa	-0.140844	0.0	0.140844
Megasphaera_massiliensis	Vescimonas_fastidiosa	-0.109495	0.0	0.109495
Ruthenibacterium_lactatiformans	Vescimonas_fastidiosa	-0.163942	0.0	0.163942
Flintibacter_butyricus	Vescimonas_fastidiosa	-0.147309	0.0	0.147309
Flavonifractor_plautii	Vescimonas_fastidiosa	-0.248112	0.0	0.248112
Solibaculum_mannosilyticum	Vescimonas_fastidiosa	-0.138475	0.0	0.138475
Coprococcus_phoceensis	Vescimonas_fastidiosa	-0.14309	0.0	0.14309
Ruminococcus_gnavus	Vescimonas_fastidiosa	-0.151033	0.0	0.151033
Guopingia_tenuis	Vescimonas_fastidiosa	0.159033	0.0	0.159033
Enterocloster_bolteae	Vescimonas_fastidiosa	-0.193716	0.0	0.193716
Marseillibacter_massiliensis	Vescimonas_fastidiosa	0.227994	0.0	0.227994
Clostridium_indicum	Vescimonas_fastidiosa	-0.121518	0.0	0.121518
Corynebacterium_xerosis	Vescimonas_fastidiosa	-0.10395	0.0	0.10395
Alistipes_shahii	Vescimonas_fastidiosa	0.170953	0.0	0.170953
Alistipes_megaguti	Vescimonas_fastidiosa	0.106431	0.0	0.106431
Gehongia_tenuis	Vescimonas_fastidiosa	0.204133	0.0	0.204133
Sporobacter_termitidis	Vescimonas_fastidiosa	0.259668	0.0	0.259668
Vallitalea_pronyensis	Vescimonas_fastidiosa	0.101589	0.0	0.101589
Frisingicoccus_caecimuris	Vescimonas_fastidiosa	-0.13392	0.0	0.13392
Papillibacter_cinnamivorans	Vescimonas_fastidiosa	0.109846	0.012	0.109846
Coprococcus_eutactus	Vescimonas_fastidiosa	0.173004	0.0	0.173004
Butyrivibrio_crossotus	Vescimonas_fastidiosa	0.139801	0.0	0.139801
Metalysinibacillus_jejuensis	Vescimonas_fastidiosa	0.199887	0.0	0.199887
Morganella_morganii	Bifidobacterium_adolescentis	0.155004	0.0	0.155004
Phocaeicola_plebeius	Bifidobacterium_adolescentis	0.116566	0.0	0.116566
Collinsella_aerofaciens	Bifidobacterium_adolescentis	0.11563	0.012	0.11563
Lactobacillus_rogosae	Bifidobacterium_adolescentis	0.101591	0.024	0.101591
Fusicatenibacter_saccharivorans	Cloacibacillus_evryensis	-0.131712	0.0	0.131712
Lachnospira_eligens	Cloacibacillus_evryensis	-0.144012	0.0	0.144012
Pseudoxanthomonas_mexicana	Cloacibacillus_evryensis	0.1059	0.012	0.1059
Ruthenibacterium_lactatiformans	Cloacibacillus_evryensis	0.107715	0.0	0.107715
Odoribacter_laneus	Cloacibacillus_evryensis	0.146328	0.0	0.146328
Solibaculum_mannosilyticum	Cloacibacillus_evryensis	0.133152	0.0	0.133152
Intestinimonas_timonensis	Cloacibacillus_evryensis	0.24376	0.0	0.24376
Lachnoclostridium_edouardi	Cloacibacillus_evryensis	-0.101584	0.0	0.101584
Parabacteroides_goldsteinii	Cloacibacillus_evryensis	0.133987	0.0	0.133987
Gehongia_tenuis	Cloacibacillus_evryensis	0.146668	0.0	0.146668
Fusicatenibacter_saccharivorans	Dialister_invisus	0.103083	0.0	0.103083
Enterococcus_innesii	Dialister_invisus	0.124246	0.0	0.124246
Blautia_caecimuris	Dialister_invisus	0.118119	0.0	0.118119
Veillonella_dispar	Dialister_invisus	0.123109	0.0	0.123109
Flavonifractor_plautii	Dialister_invisus	0.135857	0.0	0.135857
Guopingia_tenuis	Dialister_invisus	-0.125919	0.0	0.125919
Enterocloster_bolteae	Dialister_invisus	0.125409	0.0	0.125409
Alistipes_shahii	Dialister_invisus	-0.130571	0.0	0.130571
Ruminiclostridium_cellobioparum	Dialister_invisus	0.108897	0.012	0.108897
Gehongia_tenuis	Dialister_invisus	-0.111176	0.0	0.111176
Sporobacter_termitidis	Dialister_invisus	-0.123877	0.0	0.123877
Coprococcus_eutactus	Dialister_invisus	-0.110647	0.0	0.110647
Morganella_morganii	Fusicatenibacter_saccharivorans	-0.154734	0.0	0.154734
Anaerostipes_hadrus	Fusicatenibacter_saccharivorans	0.246579	0.0	0.246579
Waltera_intestinalis	Fusicatenibacter_saccharivorans	0.147879	0.0	0.147879
Blautia_luti	Fusicatenibacter_saccharivorans	0.250737	0.0	0.250737
Lachnospira_eligens	Fusicatenibacter_saccharivorans	0.303187	0.0	0.303187
Bifidobacterium_miconisargentati	Fusicatenibacter_saccharivorans	-0.104852	0.0	0.104852
Blautia_caecimuris	Fusicatenibacter_saccharivorans	-0.111652	0.012	0.111652
Ruthenibacterium_lactatiformans	Fusicatenibacter_saccharivorans	-0.165999	0.0	0.165999
Coprococcus_phoceensis	Fusicatenibacter_saccharivorans	-0.103334	0.0	0.103334
Ruminococcus_gnavus	Fusicatenibacter_saccharivorans	-0.161489	0.0	0.161489
Intestinimonas_timonensis	Fusicatenibacter_saccharivorans	-0.105435	0.0	0.105435
Enterocloster_bolteae	Fusicatenibacter_saccharivorans	-0.19444	0.0	0.19444
Lachnoclostridium_edouardi	Fusicatenibacter_saccharivorans	0.160467	0.0	0.160467
Roseburia_inulinivorans	Fusicatenibacter_saccharivorans	0.120104	0.0	0.120104
Marseillibacter_massiliensis	Fusicatenibacter_saccharivorans	0.157535	0.0	0.157535
Acutalibacter_muris	Fusicatenibacter_saccharivorans	0.105131	0.012	0.105131
Dorea_longicatena	Fusicatenibacter_saccharivorans	0.150257	0.0	0.150257
Lactobacillus_rogosae	Fusicatenibacter_saccharivorans	0.131509	0.0	0.131509
Parabacteroides_goldsteinii	Fusicatenibacter_saccharivorans	-0.105995	0.0	0.105995
Bilophila_wadsworthia	Fusicatenibacter_saccharivorans	-0.103243	0.0	0.103243
Fournierella_massiliensis	Fusicatenibacter_saccharivorans	-0.197211	0.0	0.197211
Frisingicoccus_caecimuris	Fusicatenibacter_saccharivorans	-0.136078	0.0	0.136078
Delftia_tsuruhatensis	Fusicatenibacter_saccharivorans	-0.11769	0.0	0.11769
Comamonas_kerstersii	Fusicatenibacter_saccharivorans	-0.10182	0.0	0.10182
Lachnospira_eligens	Congzhengia_minquanensis	0.144637	0.0	0.144637
Eubacterium_coprostanoligenes	Congzhengia_minquanensis	0.122956	0.012	0.122956
Flintibacter_butyricus	Congzhengia_minquanensis	-0.115222	0.0	0.115222
Flavonifractor_plautii	Congzhengia_minquanensis	-0.152989	0.0	0.152989
Ruminococcus_gnavus	Congzhengia_minquanensis	-0.104344	0.0	0.104344
Guopingia_tenuis	Congzhengia_minquanensis	0.186276	0.0	0.186276
Intestinimonas_timonensis	Congzhengia_minquanensis	0.123108	0.012	0.123108
Alistipes_shahii	Congzhengia_minquanensis	0.110974	0.0	0.110974
Gehongia_tenuis	Congzhengia_minquanensis	0.208327	0.0	0.208327
Sporobacter_termitidis	Congzhengia_minquanensis	0.128621	0.0	0.128621
Butyrivibrio_crossotus	Congzhengia_minquanensis	0.114287	0.0	0.114287
Metalysinibacillus_jejuensis	Congzhengia_minquanensis	0.101952	0.012	0.101952
Bifidobacterium_miconisargentati	Bifidobacterium_longum	0.2015	0.0	0.2015
Eubacterium_coprostanoligenes	Bifidobacterium_longum	-0.182658	0.0	0.182658
Enterococcus_innesii	Bifidobacterium_longum	0.16558	0.0	0.16558
Veillonella_dispar	Bifidobacterium_longum	0.172773	0.0	0.172773
Megasphaera_massiliensis	Bifidobacterium_longum	0.134085	0.0	0.134085
Ruthenibacterium_lactatiformans	Bifidobacterium_longum	0.155527	0.0	0.155527
Flavonifractor_plautii	Bifidobacterium_longum	0.186815	0.0	0.186815
Romboutsia_timonensis	Bifidobacterium_longum	0.106641	0.012	0.106641
Ruminococcus_gnavus	Bifidobacterium_longum	0.184443	0.0	0.184443
Enterocloster_bolteae	Bifidobacterium_longum	0.159285	0.0	0.159285
Marseillibacter_massiliensis	Bifidobacterium_longum	-0.147757	0.0	0.147757
Corynebacterium_xerosis	Bifidobacterium_longum	0.144091	0.0	0.144091
Alistipes_shahii	Bifidobacterium_longum	-0.132864	0.012	0.132864
Lachnospira_eligens	Morganella_morganii	-0.141641	0.0	0.141641
Bifidobacterium_miconisargentati	Morganella_morganii	0.180688	0.0	0.180688
Enterococcus_innesii	Morganella_morganii	0.165346	0.0	0.165346
Citrobacter_telavivensis	Morganella_morganii	0.180046	0.0	0.180046
Veillonella_dispar	Morganella_morganii	0.170238	0.0	0.170238
Enterobacter_cloacae	Morganella_morganii	0.129247	0.0	0.129247
Flavonifractor_plautii	Morganella_morganii	0.137162	0.0	0.137162
Ruminococcus_gnavus	Morganella_morganii	0.206771	0.0	0.206771
Enterocloster_bolteae	Morganella_morganii	0.124866	0.012	0.124866
Alistipes_shahii	Morganella_morganii	-0.110626	0.0	0.110626
Stenotrophomonas_geniculata	Morganella_morganii	0.113529	0.0	0.113529
Blautia_luti	Anaerostipes_hadrus	0.188544	0.0	0.188544
Lachnospira_eligens	Anaerostipes_hadrus	0.146896	0.0	0.146896
Citrobacter_telavivensis	Anaerostipes_hadrus	-0.118345	0.0	0.118345
Romboutsia_timonensis	Anaerostipes_hadrus	0.176417	0.0	0.176417
Roseburia_inulinivorans	Anaerostipes_hadrus	0.123346	0.0	0.123346
Dorea_longicatena	Anaerostipes_hadrus	0.104228	0.024	0.104228
Blautia_obeum	Anaerostipes_hadrus	0.144178	0.0	0.144178
Collinsella_aerofaciens	Anaerostipes_hadrus	0.121938	0.012	0.121938
Clostridium_porci	Anaerostipes_hadrus	0.140882	0.012	0.140882
Anaerobutyricum_hallii	Anaerostipes_hadrus	0.118643	0.0	0.118643
Mediterraneibacter_faecis	Anaerostipes_hadrus	0.136497	0.0	0.136497
Eubacterium_coprostanoligenes	Odoribacter_splanchnicus	-0.114384	0.0	0.114384
Pradoshia_eiseniae	Odoribacter_splanchnicus	0.112965	0.024	0.112965
Solibaculum_mannosilyticum	Odoribacter_splanchnicus	0.1529	0.0	0.1529
Romboutsia_timonensis	Odoribacter_splanchnicus	0.101396	0.012	0.101396
Intestinimonas_timonensis	Odoribacter_splanchnicus	0.103508	0.0	0.103508
Ruminococcoides_bili	Odoribacter_splanchnicus	-0.140861	0.0	0.140861
Coprococcus_eutactus	Odoribacter_splanchnicus	-0.159458	0.0	0.159458
Butyrivibrio_crossotus	Odoribacter_splanchnicus	-0.127273	0.0	0.127273
Metalysinibacillus_jejuensis	Odoribacter_splanchnicus	-0.204302	0.0	0.204302
Lachnospira_eligens	Waltera_intestinalis	0.171041	0.0	0.171041
Enterococcus_innesii	Waltera_intestinalis	-0.119159	0.0	0.119159
Blautia_caecimuris	Waltera_intestinalis	-0.106895	0.0	0.106895
Ruthenibacterium_lactatiformans	Waltera_intestinalis	-0.10829	0.0	0.10829
Coprococcus_phoceensis	Waltera_intestinalis	-0.122374	0.0	0.122374
Enterocloster_bolteae	Waltera_intestinalis	-0.169771	0.0	0.169771
Roseburia_inulinivorans	Waltera_intestinalis	0.153234	0.0	0.153234
Marseillibacter_massiliensis	Waltera_intestinalis	0.135303	0.012	0.135303
Corynebacterium_xerosis	Waltera_intestinalis	-0.112153	0.0	0.112153
Bacteroides_salyersiae	Waltera_intestinalis	0.12612	0.0	0.12612
Collinsella_aerofaciens	Waltera_intestinalis	-0.103132	0.012	0.103132
Roseburia_porci	Waltera_intestinalis	0.188516	0.0	0.188516
Parasutterella_excrementihominis	Blautia_luti	-0.132294	0.0	0.132294
Romboutsia_timonensis	Blautia_luti	0.208967	0.0	0.208967
Corynebacterium_xerosis	Blautia_luti	0.103686	0.012	0.103686
Acutalibacter_muris	Blautia_luti	0.115091	0.0	0.115091
Dorea_longicatena	Blautia_luti	0.125891	0.0	0.125891
Blautia_obeum	Blautia_luti	0.116996	0.0	0.116996
Collinsella_aerofaciens	Blautia_luti	0.17186	0.0	0.17186
Anaerobutyricum_hallii	Blautia_luti	0.173937	0.0	0.173937
Mediterraneibacter_faecis	Blautia_luti	0.129302	0.0	0.129302
Holdemanella_porci	Blautia_luti	0.126315	0.0	0.126315
Eubacterium_coprostanoligenes	Lachnospira_eligens	0.12158	0.0	0.12158
Citrobacter_telavivensis	Lachnospira_eligens	-0.101381	0.0	0.101381
Blautia_caecimuris	Lachnospira_eligens	-0.18446	0.0	0.18446
Ruthenibacterium_lactatiformans	Lachnospira_eligens	-0.202152	0.0	0.202152
Odoribacter_laneus	Lachnospira_eligens	-0.109432	0.0	0.109432
Flavonifractor_plautii	Lachnospira_eligens	-0.161711	0.0	0.161711
Solibaculum_mannosilyticum	Lachnospira_eligens	-0.126191	0.0	0.126191
Coprococcus_phoceensis	Lachnospira_eligens	-0.120877	0.0	0.120877
Ruminococcus_gnavus	Lachnospira_eligens	-0.168479	0.0	0.168479
Enterocloster_bolteae	Lachnospira_eligens	-0.191365	0.0	0.191365
Lachnoclostridium_edouardi	Lachnospira_eligens	0.129505	0.0	0.129505
Roseburia_inulinivorans	Lachnospira_eligens	0.100164	0.0	0.100164
Alistipes_shahii	Lachnospira_eligens	0.138956	0.0	0.138956
Blautia_obeum	Lachnospira_eligens	0.119312	0.012	0.119312
Sporobacter_termitidis	Lachnospira_eligens	0.115852	0.0	0.115852
Fournierella_massiliensis	Lachnospira_eligens	-0.112684	0.0	0.112684
Frisingicoccus_caecimuris	Lachnospira_eligens	-0.163506	0.0	0.163506
Coprococcus_eutactus	Lachnospira_eligens	0.100634	0.0	0.100634
Enterococcus_innesii	Bifidobacterium_miconisargentati	0.136098	0.0	0.136098
Citrobacter_telavivensis	Bifidobacterium_miconisargentati	0.116303	0.024	0.116303
Megasphaera_massiliensis	Bifidobacterium_miconisargentati	0.25668	0.0	0.25668
Flavonifractor_plautii	Bifidobacterium_miconisargentati	0.144922	0.0	0.144922
Ruminococcus_gnavus	Bifidobacterium_miconisargentati	0.17868	0.0	0.17868
Marseillibacter_massiliensis	Bifidobacterium_miconisargentati	-0.133949	0.0	0.133949
Clostridium_indicum	Bifidobacterium_miconisargentati	0.147217	0.0	0.147217
Collinsella_aerofaciens	Bifidobacterium_miconisargentati	0.131643	0.0	0.131643
Sporobacter_termitidis	Bifidobacterium_miconisargentati	-0.111859	0.0	0.111859
Papillibacter_cinnamivorans	Bifidobacterium_miconisargentati	-0.101275	0.0	0.101275
Prevotella_copri	Eubacterium_coprostanoligenes	0.102587	0.012	0.102587
Blautia_caecimuris	Eubacterium_coprostanoligenes	-0.104373	0.0	0.104373
Megasphaera_massiliensis	Eubacterium_coprostanoligenes	-0.125744	0.0	0.125744
Solibaculum_mannosilyticum	Eubacterium_coprostanoligenes	-0.281484	0.0	0.281484
Guopingia_tenuis	Eubacterium_coprostanoligenes	0.207708	0.0	0.207708
Marseillibacter_massiliensis	Eubacterium_coprostanoligenes	0.143225	0.0	0.143225
Gehongia_tenuis	Eubacterium_coprostanoligenes	0.147084	0.0	0.147084
Sporobacter_termitidis	Eubacterium_coprostanoligenes	0.156271	0.0	0.156271
Citrobacter_telavivensis	Enterococcus_innesii	0.131108	0.0	0.131108
Blautia_caecimuris	Enterococcus_innesii	0.145115	0.0	0.145115
Veillonella_dispar	Enterococcus_innesii	0.197218	0.0	0.197218
Enterobacter_cloacae	Enterococcus_innesii	0.153581	0.0	0.153581
Megasphaera_massiliensis	Enterococcus_innesii	0.143071	0.0	0.143071
Flavonifractor_plautii	Enterococcus_innesii	0.130133	0.0	0.130133
Romboutsia_timonensis	Enterococcus_innesii	0.142623	0.001	0.142623
Ruminococcus_gnavus	Enterococcus_innesii	0.176092	0.0	0.176092
Enterocloster_bolteae	Enterococcus_innesii	0.102748	0.0	0.102748
Roseburia_inulinivorans	Enterococcus_innesii	-0.107774	0.0	0.107774
Marseillibacter_massiliensis	Enterococcus_innesii	-0.102186	0.0	0.102186
Collinsella_aerofaciens	Enterococcus_innesii	0.107661	0.0	0.107661
Phascolarctobacterium_succinatutens	Enterococcus_innesii	0.107006	0.012	0.107006
Mediterraneibacter_faecis	Enterococcus_innesii	0.121551	0.0	0.121551
Sporobacter_termitidis	Enterococcus_innesii	-0.106236	0.0	0.106236
Papillibacter_cinnamivorans	Enterococcus_innesii	-0.116068	0.0	0.116068
Phocaeicola_coprocola	Prevotella_copri	0.111906	0.036	0.111906
Papillibacter_cinnamivorans	Prevotella_copri	-0.111472	0.0	0.111472
Pseudoxanthomonas_mexicana	Citrobacter_telavivensis	0.118021	0.0	0.118021
Ruthenibacterium_lactatiformans	Citrobacter_telavivensis	0.104964	0.012	0.104964
Guopingia_tenuis	Citrobacter_telavivensis	-0.105345	0.0	0.105345
Pseudomonas_schmalbachii	Citrobacter_telavivensis	0.112388	0.012	0.112388
Fournierella_massiliensis	Citrobacter_telavivensis	0.136637	0.0	0.136637
Veillonella_dispar	Blautia_caecimuris	0.153201	0.0	0.153201
Enterobacter_cloacae	Blautia_caecimuris	0.112017	0.0	0.112017
Ruthenibacterium_lactatiformans	Blautia_caecimuris	0.173972	0.0	0.173972
Flintibacter_butyricus	Blautia_caecimuris	0.140095	0.0	0.140095
Flavonifractor_plautii	Blautia_caecimuris	0.324311	0.0	0.324311
Solibaculum_mannosilyticum	Blautia_caecimuris	0.22793	0.0	0.22793
Coprococcus_phoceensis	Blautia_caecimuris	0.115256	0.0	0.115256
Ruminococcus_gnavus	Blautia_caecimuris	0.37268	0.0	0.37268
Kineothrix_alysoides	Blautia_caecimuris	0.136925	0.0	0.136925
Guopingia_tenuis	Blautia_caecimuris	-0.146708	0.0	0.146708
Enterocloster_bolteae	Blautia_caecimuris	0.391709	0.0	0.391709
Marseillibacter_massiliensis	Blautia_caecimuris	-0.145225	0.0	0.145225
Clostridium_indicum	Blautia_caecimuris	0.30878	0.0	0.30878
Alistipes_shahii	Blautia_caecimuris	-0.124545	0.0	0.124545
Sporobacter_termitidis	Blautia_caecimuris	-0.101992	0.0	0.101992
Frisingicoccus_caecimuris	Blautia_caecimuris	0.130686	0.012	0.130686
Flavonifractor_plautii	Veillonella_dispar	0.181194	0.0	0.181194
Ruminococcus_gnavus	Veillonella_dispar	0.202811	0.0	0.202811
Enterocloster_bolteae	Veillonella_dispar	0.224402	0.0	0.224402
Clostridium_porci	Veillonella_dispar	0.121565	0.012	0.121565
Sporobacter_termitidis	Veillonella_dispar	-0.103146	0.0	0.103146
Coprococcus_phoceensis	Enterobacter_cloacae	0.106176	0.012	0.106176
Ruminococcus_gnavus	Enterobacter_cloacae	0.144064	0.0	0.144064
Enterocloster_bolteae	Enterobacter_cloacae	0.135359	0.0	0.135359
Comamonas_kerstersii	Enterobacter_cloacae	0.101268	0.001	0.101268
Flintibacter_butyricus	Parasutterella_excrementihominis	0.124552	0.0	0.124552
Solibaculum_mannosilyticum	Parasutterella_excrementihominis	0.124108	0.0	0.124108
Marseillibacter_massiliensis	Parasutterella_excrementihominis	-0.12344	0.0	0.12344
Phascolarctobacterium_succinatutens	Parasutterella_excrementihominis	-0.101657	0.0	0.101657
Ruminococcus_gnavus	Megasphaera_massiliensis	0.111007	0.012	0.111007
Coprococcus_phoceensis	Pseudoxanthomonas_mexicana	0.107473	0.012	0.107473
Pseudomonas_schmalbachii	Pseudoxanthomonas_mexicana	0.104137	0.024	0.104137
Collinsella_aerofaciens	Pseudoxanthomonas_mexicana	0.11384	0.012	0.11384
Fournierella_massiliensis	Pseudoxanthomonas_mexicana	0.110937	0.0	0.110937
Delftia_tsuruhatensis	Pseudoxanthomonas_mexicana	0.208486	0.0	0.208486
Flintibacter_butyricus	Ruthenibacterium_lactatiformans	0.217478	0.0	0.217478
Flavonifractor_plautii	Ruthenibacterium_lactatiformans	0.369623	0.0	0.369623
Solibaculum_mannosilyticum	Ruthenibacterium_lactatiformans	0.150363	0.0	0.150363
Coprococcus_phoceensis	Ruthenibacterium_lactatiformans	0.289241	0.0	0.289241
Ruminococcus_gnavus	Ruthenibacterium_lactatiformans	0.176744	0.0	0.176744
Intestinimonas_timonensis	Ruthenibacterium_lactatiformans	0.110096	0.0	0.110096
Enterocloster_bolteae	Ruthenibacterium_lactatiformans	0.290429	0.0	0.290429
Lachnoclostridium_edouardi	Ruthenibacterium_lactatiformans	-0.109588	0.012	0.109588
Fournierella_massiliensis	Ruthenibacterium_lactatiformans	0.222688	0.0	0.222688
Frisingicoccus_caecimuris	Ruthenibacterium_lactatiformans	0.328281	0.0	0.328281
Flavonifractor_plautii	Flintibacter_butyricus	0.306865	0.0	0.306865
Solibaculum_mannosilyticum	Flintibacter_butyricus	0.180778	0.0	0.180778
Ruminococcus_gnavus	Flintibacter_butyricus	0.144759	0.0	0.144759
Enterocloster_bolteae	Flintibacter_butyricus	0.194613	0.0	0.194613
Clostridium_indicum	Flintibacter_butyricus	0.125297	0.012	0.125297
Ruminiclostridium_cellobioparum	Flintibacter_butyricus	-0.124756	0.0	0.124756
Frisingicoccus_caecimuris	Flintibacter_butyricus	0.146037	0.012	0.146037
Coprococcus_eutactus	Flintibacter_butyricus	-0.110449	0.0	0.110449
Solibaculum_mannosilyticum	Odoribacter_laneus	0.11474	0.0	0.11474
Enterocloster_bolteae	Odoribacter_laneus	0.112027	0.0	0.112027
Corynebacterium_xerosis	Pradoshia_eiseniae	0.142908	0.0	0.142908
Solibaculum_mannosilyticum	Flavonifractor_plautii	0.160438	0.0	0.160438
Coprococcus_phoceensis	Flavonifractor_plautii	0.177098	0.0	0.177098
Ruminococcus_gnavus	Flavonifractor_plautii	0.31811	0.0	0.31811
Guopingia_tenuis	Flavonifractor_plautii	-0.149901	0.0	0.149901
Enterocloster_bolteae	Flavonifractor_plautii	0.42856	0.0	0.42856
Marseillibacter_massiliensis	Flavonifractor_plautii	-0.128608	0.0	0.128608
Clostridium_indicum	Flavonifractor_plautii	0.168464	0.0	0.168464
Alistipes_shahii	Flavonifractor_plautii	-0.12929	0.0	0.12929
Gehongia_tenuis	Flavonifractor_plautii	-0.111397	0.0	0.111397
Sporobacter_termitidis	Flavonifractor_plautii	-0.106212	0.0	0.106212
Frisingicoccus_caecimuris	Flavonifractor_plautii	0.226659	0.0	0.226659
Coprococcus_eutactus	Flavonifractor_plautii	-0.123552	0.0	0.123552
Ruminococcus_gnavus	Solibaculum_mannosilyticum	0.104576	0.0	0.104576
Kineothrix_alysoides	Solibaculum_mannosilyticum	0.124267	0.0	0.124267
Intestinimonas_timonensis	Solibaculum_mannosilyticum	0.101523	0.012	0.101523
Enterocloster_bolteae	Solibaculum_mannosilyticum	0.174759	0.0	0.174759
Roseburia_inulinivorans	Solibaculum_mannosilyticum	-0.122177	0.0	0.122177
Marseillibacter_massiliensis	Solibaculum_mannosilyticum	-0.111429	0.0	0.111429
Marasmitruncus_massiliensis	Solibaculum_mannosilyticum	-0.151942	0.0	0.151942
Metalysinibacillus_jejuensis	Solibaculum_mannosilyticum	-0.106009	0.0	0.106009
Ruminococcus_gnavus	Coprococcus_phoceensis	0.205921	0.0	0.205921
Enterocloster_bolteae	Coprococcus_phoceensis	0.172843	0.0	0.172843
Bilophila_wadsworthia	Coprococcus_phoceensis	0.111409	0.0	0.111409
Fournierella_massiliensis	Coprococcus_phoceensis	0.1055	0.0	0.1055
Frisingicoccus_caecimuris	Coprococcus_phoceensis	0.229188	0.0	0.229188
Collinsella_aerofaciens	Romboutsia_timonensis	0.313598	0.0	0.313598
Anaerobutyricum_hallii	Romboutsia_timonensis	0.1184	0.012	0.1184
Sporobacter_termitidis	Romboutsia_timonensis	-0.112979	0.0	0.112979
Clostridium_saudiense	Romboutsia_timonensis	0.213637	0.0	0.213637
Holdemanella_porci	Romboutsia_timonensis	0.113503	0.0	0.113503
Metalysinibacillus_jejuensis	Romboutsia_timonensis	-0.102968	0.0	0.102968
Bilophila_wadsworthia	Alistipes_finegoldii	0.113118	0.0	0.113118
Enterocloster_bolteae	Ruminococcus_gnavus	0.352531	0.0	0.352531
Marseillibacter_massiliensis	Ruminococcus_gnavus	-0.150946	0.0	0.150946
